3.120954751968383789e+00,3.076640367507934570e+00,3.094953298568725586e+00,3.085209846496582031e+00
3.133246421813964844e+00,3.407601356506347656e+00,3.028496265411376953e+00,3.103054761886596680e+00
3.154483795166015625e+00,3.098973512649536133e+00,3.358293294906616211e+00,3.081488370895385742e+00
3.103313922882080078e+00,3.087458848953247070e+00,3.082161903381347656e+00,3.243224143981933594e+00
